timestamp,ticker,asset,flow_usd_m
2024-08-23,GBTC,BTC,-35.6
2024-08-23,BTC,BTC,50.8
2024-08-26,IBIT,BTC,224.1
2024-08-26,FBTC,BTC,-8.3
2024-08-26,BITB,BTC,-16.6
2024-08-26,ARKB,BTC,0.0
2024-08-26,BTCO,BTC,0.0
2024-08-26,EZBC,BTC,5.5
2024-08-26,BRRR,BTC,0.0
2024-08-26,HODL,BTC,-7.2
2024-08-26,BTCW,BTC,5.1
2024-08-26,GBTC,BTC,0.0
2024-08-26,BTC,BTC,0.0
2024-08-27,IBIT,BTC,0.0
2024-08-27,FBTC,BTC,0.0
2024-08-27,BITB,BTC,-6.8
2024-08-27,ARKB,BTC,-102.0
2024-08-27,BTCO,BTC,0.0
2024-08-27,EZBC,BTC,0.0
2024-08-27,BRRR,BTC,0.0
2024-08-27,HODL,BTC,0.0
2024-08-27,BTCW,BTC,0.0
2024-08-27,GBTC,BTC,-18.3
2024-08-27,BTC,BTC,0.0
2024-08-28,IBIT,BTC,0.0
2024-08-28,FBTC,BTC,-10.4
2024-08-28,BITB,BTC,-8.7
2024-08-28,ARKB,BTC,-59.3
2024-08-28,BTCO,BTC,0.0
2024-08-28,EZBC,BTC,0.0
2024-08-28,BRRR,BTC,0.0
2024-08-28,HODL,BTC,-10.1
2024-08-28,BTCW,BTC,0.0
2024-08-28,GBTC,BTC,-8.0
2024-08-28,BTC,BTC,-8.8
2024-08-29,IBIT,BTC,-13.5
2024-08-29,FBTC,BTC,-31.1
2024-08-29,BITB,BTC,-8.1
2024-08-29,ARKB,BTC,5.3
2024-08-29,BTCO,BTC,0.0
2024-08-29,EZBC,BTC,0.0
2024-08-29,BRRR,BTC,-1.7
2024-08-29,HODL,BTC,0.0
2024-08-29,BTCW,BTC,0.0
2024-08-29,GBTC,BTC,-22.7
2024-08-29,BTC,BTC,0.0
2024-08-30,IBIT,BTC,0.0
2024-08-30,FBTC,BTC,-12.9
2024-08-30,BITB,BTC,-16.4
2024-08-30,ARKB,BTC,-65.0
2024-08-30,BTCO,BTC,-11.1
2024-08-30,EZBC,BTC,0.0
2024-08-30,BRRR,BTC,0.0
2024-08-30,HODL,BTC,0.0
2024-08-30,BTCW,BTC,0.0
2024-08-30,GBTC,BTC,-70.2
2024-08-30,BTC,BTC,0.0
2024-09-03,IBIT,BTC,0.0
2024-09-03,FBTC,BTC,-162.3
2024-09-03,BITB,BTC,-25.0
2024-09-03,ARKB,BTC,-33.6
2024-09-03,BTCO,BTC,-2.3
2024-09-03,EZBC,BTC,-8.4
2024-09-03,BRRR,BTC,-2.5
2024-09-03,HODL,BTC,-3.3
2024-09-03,BTCW,BTC,0.0
2024-09-03,GBTC,BTC,-50.4
2024-09-03,BTC,BTC,0.0
2024-09-04,IBIT,BTC,0.0
2024-09-04,FBTC,BTC,-7.6
2024-09-04,BITB,BTC,9.5
2024-09-04,ARKB,BTC,0.0
2024-09-04,BTCO,BTC,0.0
2024-09-04,EZBC,BTC,0.0
2024-09-04,BRRR,BTC,0.0
2024-09-04,HODL,BTC,-4.9
2024-09-04,BTCW,BTC,0.0
2024-09-04,GBTC,BTC,-34.2
2024-09-04,BTC,BTC,0.0
2024-09-05,IBIT,BTC,0.0
2024-09-05,FBTC,BTC,-149.5
2024-09-05,BITB,BTC,-30.0
2024-09-05,ARKB,BTC,0.0
2024-09-05,BTCO,BTC,0.0
2024-09-05,EZBC,BTC,0.0
2024-09-05,BRRR,BTC,0.0
2024-09-05,HODL,BTC,0.0
2024-09-05,BTCW,BTC,0.0
2024-09-05,GBTC,BTC,-23.2
2024-09-05,BTC,BTC,-8.4
2024-09-06,IBIT,BTC,0.0
2024-09-06,FBTC,BTC,-85.5
2024-09-06,BITB,BTC,-14.3
2024-09-06,ARKB,BTC,-7.2
2024-09-06,BTCO,BTC,0.0
2024-09-06,EZBC,BTC,0.0
2024-09-06,BRRR,BTC,-4.6
2024-09-06,HODL,BTC,0.0
2024-09-06,BTCW,BTC,0.0
2024-09-06,GBTC,BTC,-52.9
2024-09-06,BTC,BTC,-5.5
2024-09-09,IBIT,BTC,-9.1
2024-09-09,FBTC,BTC,28.6
2024-09-09,BITB,BTC,22.0
2024-09-09,ARKB,BTC,6.8
2024-09-09,BTCO,BTC,3.1
2024-09-09,EZBC,BTC,0.0
2024-09-09,BRRR,BTC,0.0
2024-09-09,HODL,BTC,0.0
2024-09-09,BTCW,BTC,0.0
2024-09-09,GBTC,BTC,-22.8
2024-09-09,BTC,BTC,0.0
2024-09-10,IBIT,BTC,0.0
2024-09-10,FBTC,BTC,63.2
2024-09-10,BITB,BTC,0.0
2024-09-10,ARKB,BTC,12.7
2024-09-10,BTCO,BTC,0.0
2024-09-10,EZBC,BTC,0.0
2024-09-10,BRRR,BTC,0.0
2024-09-10,HODL,BTC,0.0
2024-09-10,BTCW,BTC,0.0
2024-09-10,GBTC,BTC,0.0
2024-09-10,BTC,BTC,41.1
2024-09-11,IBIT,BTC,0.0
2024-09-11,FBTC,BTC,12.6
2024-09-11,BITB,BTC,0.0
2024-09-11,ARKB,BTC,-54.0
2024-09-11,BTCO,BTC,2.6
2024-09-11,EZBC,BTC,0.0
2024-09-11,BRRR,BTC,0.0
2024-09-11,HODL,BTC,0.0
